"FIPS","agreeableness","median_household_income_acs2014_5yr","perc_bach_acs2014_5yr","unemployment_rate_acs2014_5yr","HighSchoolGraduationRate_chr20","PercRural_chr20","PercHispanic_chr20","LogPopulation_chr20","median_age_acs2014_5yr","perc_female_acs2014_5yr","perc_married_acs2014_5yr","perc_aa_acs2014_5yr"
47081,NULL,38032,3,10.1,95,100,2.6,10.12909984588623,40.6,47.44600476,51.1,4.73022912
47083,NULL,38637,2.1,8.3,97,100,2.5,9.019539833068848,41.5,50.32312111,55.4,1.998563906
47085,-0.0770739073283,41152,2.2,11.1,91,82.5,2.7,9.824769973754883,42.1,50.66586617,55.2,3.880580723
47087,NULL,33500,3.7,15.2,86,100,2.2,9.372289657592773,45.3,49.69277369,52.3,0.752920814
47089,0.595005241809,41426,4.6,10.8,96,59.5,3.9,10.897000312805176,41.8,50.74569643,54.5,2.722079515
47091,NULL,31711,1.4,10.2,96,85.2,2.2,9.785719871520996,43.9,45.90635193,54.8,2.863618774
47093,0.543746534796,47543,11.3,6.9,90,10.9,4.4,13.050399780273438,37.3,51.39449824,48.8,9.150231887
47095,NULL,29214,5,13.9,96,100,2.4,8.910719871520996,39.1,36.84142395,33.2,26.34304207
47097,-0.27272463622,31185,4,14.6,98,58.7,2.6,10.159099578857422,37,47.55784062,41.3,35.10626742
47099,0.457533658782,37371,4.5,11.4,95,75.9,2.2,10.68589973449707,40,51.01938979,56.2,1.798783386
47101,NULL,36114,0,10.2,93,70.2,2.4,9.399800300598145,43,50.59950042,57.9,1.498751041
47103,-0.135531975343,41328,6.4,8.1,95,72.5,3.8,10.437600135803223,42.9,51.1015583,53.5,4.501761299
47105,0.367503718793,50619,4.7,10.6,91,40.6,9,10.87909984588623,46,51.35781624,61.6,1.240225934
47107,0.519225442433,39644,5,10.1,94,60.3,4.2,10.883399963378906,42.2,51.5655708,53.7,4.018393787
47109,0.302854234656,32214,6.1,14.2,95,85.3,2.2,10.15939998626709,42.1,50.53944449,53.4,5.991277068
47111,NULL,34156,3.1,9.9,88,79.6,5.4,10.096799850463867,39.6,50.86794792,56.6,0.540253299
47113,0.0680278984699,42069,6.5,10.3,87,25.8,4,11.488699913024902,37.3,52.56699606,45.2,36.9616933
47115,-0.324032346561,40998,5.2,8.1,88,77,1.8,10.260299682617188,42.9,50.85807296,53.2,1.620607905
47117,-0.0482897674659,41822,3.9,10.9,94,65.8,5.4,10.424699783325195,39.8,51.08951803,51.4,7.2021177
47119,0.671587087402,46565,4.9,8.9,91,41.6,6.1,11.454700469970703,38.2,51.79199555,51,11.89425715
47121,NULL,33061,0,18.1,97,100,2.3,9.417840003967285,43.6,50.49598084,54.1,1.077475629
47123,0.286127915971,37202,4.2,13.7,91,76.1,4.7,10.744099617004395,42.7,50.03333185,61.8,2.353228745
47125,-0.164797508669,50693,7.4,9.9,95,19.7,10.3,12.235400199890137,30.2,50.3749691,54.8,18.94349367
47127,NULL,43393,5.6,10.8,92,99.9,2,8.765769958496094,44.3,51.30749842,57.3,3.197857593
47129,0.263725963178,38003,2.8,9.3,98,99.9,1.4,9.979479789733887,40.5,44.90990579,51.5,3.699807921
47131,-0.0215489536265,40327,2.7,12.9,84,61.6,4.6,10.31779956817627,41.8,52.13206705,51.6,10.83243037
47133,NULL,34913,4.8,10,86,84.2,1.6,10.001899719238281,41.5,50.67167217,59.4,0.619657153
47135,NULL,31750,7.1,12.2,97,100,2.8,8.995160102844238,43,49.751624,52.5,2.521971723
47137,NULL,35510,1.9,4.1,97,100,2,8.533459663391113,48.9,51.18604195,69,0.803763968
47139,NULL,39434,2,12.2,91,100,2.2,9.734950065612793,43.1,50.20041879,58.7,0.179479509
47141,0.896617978066,34780,6,9.8,92,35,6.5,11.275199890136719,36.3,50.87046165,48.9,2.448216066
47143,0.40668631454,37512,3.8,12.2,87,68,5.4,10.405599594116211,40.7,50.55466039,50.9,2.178358949
47145,0.203659490285,41726,4.8,10.3,95,51,2,10.88070011138916,45.8,50.89397712,54.2,2.654784416
47147,-0.124822412956,53748,9.9,9.1,97,53.2,7.3,11.170599937438965,38.4,50.81761757,56.8,7.667402721
47149,0.465526134878,55096,9.4,8.2,95,17,8.5,12.691200256347656,32.8,50.68920827,50.1,13.39754085
47151,-0.105183568637,30206,2.3,14.4,96,80.6,1,10.00059986114502,38.7,50.79623598,50.7,0.217155266
47153,NULL,42182,2.4,10.2,86,73.8,3.5,9.607500076293945,41.7,50.80728986,55.6,0.173238168
47155,1.34398445441,42499,7.6,9,89,56.6,6.3,11.491600036621094,41.8,50.72546753,55.1,0.798392411
47157,-0.574895086732,46213,8.9,11.3,80,2.8,6.5,13.749099731445312,34.8,52.30982876,39.2,52.49837095
47159,-0.100291880248,43988,4.9,7.5,92,82.9,2.9,9.900580406188965,41,50.72281584,59.5,2.006075843
47161,NULL,41089,0.4,13,97,100,3.1,9.514949798583984,43.1,49.44782511,57.6,1.930733979
47163,0.513551132441,39577,7.2,9.3,94,25.6,1.9,11.968199729919434,44.1,51.64807141,53.6,1.796620975
47165,-0.365188240871,56193,7.5,6.9,95,27.9,5.1,12.139699935913086,39.2,51.19241941,56.5,6.844859454
47167,-0.0440756218545,53133,3.3,12.1,97,55.1,2.8,11.02810001373291,37.4,50.63402406,52.3,18.06195367
47169,NULL,37211,8.4,9.9,98,100,2.4,9.306739807128906,39.5,49.7264283,48.5,11.33732027
47171,0.477291662578,34346,0.4,11.4,86,44.7,5.1,9.784760475158691,45.4,50.79504814,55,0.808803301
47173,NULL,36009,3.5,10.2,87,100,1.7,9.887760162353516,40.7,50.37880767,55.8,0.303046136
47175,NULL,34250,1.4,9.3,90,100,1.6,8.659560203552246,46,50.26891359,51,0.322696307
47177,0.30868466516,34592,3.3,8.4,94,61.4,9.3,10.618300437927246,39.5,50.51295558,51,1.600321068
47179,0.748804579922,42935,13.4,6.3,92,26.4,3.6,11.76449966430664,39.7,51.40947772,51.4,3.822176637
47181,NULL,31225,1.7,14.7,96,100,2.1,9.714619636535645,41.7,44.7456828,51,6.135439382
47183,0.308875325115,35845,6.2,12.9,92,67,2.7,10.416799545288086,36.8,51.24355169,47.2,9.446958126
47185,0.432151199382,33933,1.5,11.4,94,78.2,2.8,10.207500457763672,41.7,50.96603542,55.3,1.797899256
47187,1.59152104068,91743,16,4.9,96,19.4,4.9,12.353300094604492,38.7,51.21879528,66.3,4.242449245
47189,0.171429792469,60095,6.6,7.3,96,38.5,4.5,11.853899955749512,39.8,51.05114397,56.6,6.790206048
48001,-0.468861537836,42511,1.5,5.5,97,67.1,18,10.969200134277344,39.1,38.95220715,44.6,21.16761931
48003,NULL,61250,1.8,4.3,96,16.5,56.6,9.80521011352539,33.1,50.09301749,57.7,2.585886147
48005,-0.649306535043,42374,4.4,9.4,92,43.1,22.5,11.374699592590332,36.4,51.07224961,50,15.33517093
48007,-0.377777915537,42247,4.7,6.5,89,27.3,27.4,10.077099800109863,49.4,50.32023107,55.7,1.444179329
48009,NULL,58274,1.6,3.3,99,89,8.2,9.080909729003906,43.2,49.84750932,63.9,0.903648481
48011,NULL,61250,8.4,3.1,100,100,8,7.5453901290893555,44.1,50.17976374,61.1,2.208525937
48013,-0.163059142068,50756,4.5,7.7,93,60.7,64.7,10.826000213623047,35.6,50.33122586,53.7,0.712081652
48015,-0.134127637719,54603,4.9,7.1,97,66.3,27.6,10.308600425720215,40.7,49.89207631,58.9,9.016850021
48017,NULL,41982,0,6,100,28.8,64.1,8.85752010345459,34.2,48.91304348,60,1.679841897
48019,NULL,48587,1.9,5.9,92,100,19.4,10.035599708557129,50.1,51.1239221,60.1,0.450537739
48021,-0.345537448292,53382,3.3,9,94,63.9,38.7,11.37339973449707,38.6,48.87990701,54.4,7.859143023
48023,NULL,33019,0,2.7,98,100,13.7,8.183679580688477,48.1,50.98684211,55.3,1.644736842
48025,-0.193007395521,41738,0,7.3,89,43,59.3,10.39169979095459,36.2,39.77573779,41,8.776415501
48027,-0.720858049174,51027,6.4,9.4,75,15.2,25.3,12.781700134277344,30,50.14163954,52.5,21.2978597
48029,-0.227117252512,50867,7.1,8,87,4.5,60.5,14.501700401306152,33.1,50.86848718,45.7,7.325128781
48031,NULL,51740,9.1,8.2,97,100,19.8,9.367509841918945,48,49.66588235,59,1.242352941
48033,NULL,73333,0,1,100,100,18.7,6.4738898277282715,41.5,49.85207101,72,0
48035,NULL,44339,2.6,9.3,97,81.2,19,9.835800170898438,46.1,50.52071793,57.6,1.56769333
48037,-0.485209243558,42917,3,8.4,96,35.4,7.8,11.454500198364258,37.7,49.44986462,46.5,24.38539562
48039,-0.573414378903,69092,8.8,5.9,94,22.5,31.1,12.821800231933594,35.4,49.2603164,54.7,12.88140176
48041,0.419107813466,39060,12.2,7.7,86,12.1,26,12.331600189208984,25,49.29391567,37.2,10.92272272
48043,0.00533346497279,38589,15.1,4.3,99,34.9,45,9.134220123291016,41.9,50.99244876,48.5,1.812297735
48045,NULL,36696,4.1,3.9,100,100,24.8,7.3238301277160645,44,48.15740162,59.1,4.184884447
48047,NULL,22176,0,17.6,90,31.8,91.6,8.869819641113281,32.8,47.02777778,30.4,0.138888889
48049,0.122621272309,40982,6.2,4.4,97,40.4,22.7,10.543299674987793,39.8,50.4366409,53,3.888874232
48051,-0.570796310683,49533,4.9,7.2,94,76.7,20.8,9.819510459899902,43.4,49.92457647,54.7,11.8124855
48053,0.431427004295,50712,3.5,6.2,93,55.7,22.7,10.769399642944336,43.4,50.26986404,56.8,2.347931042
48055,-0.342451739306,47435,3.8,7.2,90,42.3,53,10.674699783325195,35.4,49.54978132,45.3,7.018266015
48057,0.066470908141,47546,2.2,8.8,93,44.7,49.1,9.978639602661133,37.8,50.00695443,55.7,2.702953313
48059,NULL,42102,1.4,6.3,94,72.2,9.9,9.546380043029785,43.4,50.83216214,52.4,1.501590354
48061,-0.151129473338,33390,3.1,10.5,90,8.4,89.8,12.957300186157227,31,51.75197481,49.4,0.538661489
48063,-0.521934803631,38154,1.2,10.9,98,61.5,25.7,9.475239753723145,38.1,50.73417315,51.2,17.74051192
48065,NULL,63424,4.2,2.3,99,95.2,10.5,8.700349807739258,41,50.8513425,61.3,0.982318271
48067,-0.133807854057,36342,2.4,10,97,74,4.7,10.312899589538574,43.5,51.6738056,49.9,16.87314662
48069,NULL,40470,2.8,3.9,97,45.8,65.5,8.944419860839844,33.9,49.14029404,52.1,0.523299277
48071,-0.290335572458,72239,1.4,7.3,98,45.7,22.8,10.656200408935547,36.1,49.93160055,62.7,8.161422709
48073,-0.0715964257834,38949,1.4,6.8,91,63,23.6,10.87030029296875,37.8,49.12793549,50.4,14.62596378
48075,NULL,48682,5.9,5.6,94,33.1,32,8.894399642944336,32.1,42.49929239,47.6,10.33116332
48077,NULL,50025,7.4,6.1,97,74.6,6.5,9.254929542541504,45.5,50.09955438,60.4,0.483549825
48079,NULL,41071,0,10.6,98,100,59.9,7.950150012969971,34.3,48.86176179,53.6,4.420983174
48081,NULL,40822,22.3,3.7,98,100,21.5,8.12267017364502,49.7,49.47852761,65.2,0.828220859
48083,-0.543622709164,34692,1.6,7.1,91,51.5,17.5,9.035630226135254,47.1,50.77402957,62.7,2.298983364
48085,0.0334241970521,84233,13.4,5.5,97,5.2,15.4,13.820599555969238,35.7,50.88745165,59.4,8.794702651
48087,NULL,42798,16.1,5,100,100,33.9,7.993619918823242,36.7,51.03177203,57,3.406485424
48089,0.229656903763,45262,9.4,5.4,80,62.6,30.6,9.962559700012207,43.4,50.77271195,57.4,13.33108661
48091,0.177893941739,64987,7.8,6.1,94,46.1,27.8,11.907500267028809,42.5,50.68648107,59.4,1.970502901
48093,NULL,35692,1.5,6.5,99,71.5,28.3,9.512960433959961,43.6,50.83242457,53.8,0.399854598
48095,NULL,52844,5.4,4,93,100,55.3,8.360770225524902,40.9,32.29039355,51.3,1.271082865
48097,-0.0912089197646,51222,3.5,8.6,95,59,18.8,10.610899925231934,39.4,50.37086986,55.4,2.588308522
48099,-0.351281496403,49783,1.8,10.3,95,19.4,18.7,11.222700119018555,30.5,50.72499869,50.4,15.73102942
48101,NULL,34833,0,6.3,80,100,24.6,7.236340045928955,50.7,54.94987469,64.7,11.52882206
48103,NULL,52451,1.7,7.4,95,10.7,65.2,8.475119590759277,34.1,49.15254237,57.2,3.476749239
48105,NULL,51594,3,6.8,95,22.7,66.3,8.160229682922363,38.6,48.85042625,64.9,0.154998708
48107,NULL,38668,1.2,10.5,94,100,55.8,8.66199016571045,38.4,51.66804979,58.3,4.215767635
48109,NULL,35302,2.4,9.9,96,100,72.1,7.6980299949646,39,52.30107527,49.3,0.688172043
48111,NULL,41105,10.2,6.2,99,23.5,47.4,8.881839752197266,30.8,46.93114848,48.3,1.394279143
48113,-0.280298127562,49925,9.3,8.5,84,0.7,40.5,14.785400390625,32.9,50.63502907,45.1,22.15343518
48115,NULL,39746,0.3,9.1,99,16.3,58.1,9.442959785461426,33.1,43.19870522,46.4,6.348856029
48117,-0.398203707736,42995,3.7,5.8,88,17.7,73.5,9.83948040008545,31.4,50.31814184,54.8,0.982877244
48119,NULL,40988,1.2,14.8,98,100,8.5,8.584670066833496,43.7,50.98301203,55.5,8.589425463
48121,0.0650445299747,74662,11.1,6.2,95,6.9,19.5,13.663599967956543,33.8,50.78539203,54.3,8.600575479
48123,-0.705754417265,48082,3.8,6.3,97,49.6,35.5,9.912790298461914,41.9,47.19321469,48.3,9.76614208
48125,NULL,38397,2.1,11.8,96,100,31.6,7.718239784240723,43.6,45.40401881,53,5.344164173
48127,-0.218012444742,38140,0,10.9,79,39.5,87.4,9.240679740905762,35.6,51.45677138,42.5,0.62636424
48129,NULL,40719,0.2,4.5,98,100,11.9,8.107419967651367,43.8,50.90759076,48.2,5.638063806
48131,-0.267337466838,32479,0,10.9,86,67,89.1,9.324740409851074,37.6,47.74991412,42.1,0.901751975
48133,0.229389643618,35221,2.9,4.1,96,60.3,16.8,9.8158597946167,42.4,51.26338097,47.6,2.793022877
48135,-0.0935963373739,54903,5.7,5.3,81,9.5,61.3,11.996100425720215,30.9,50.07382773,49.5,4.296497668
48137,NULL,41726,2,10.3,98,100,55.3,7.564239978790283,52.1,51.79185076,46.6,0.736377025
48139,0.20825497781,61898,4.5,7.6,93,32,26.6,12.097599983215332,35.5,50.59275998,57,8.881363834
48141,-0.386567338756,40783,5.5,9,87,2.2,83,13.64210033416748,31.4,51.21877208,47.4,3.397535024
48143,0.789564516721,40711,7.5,5,62,46.3,21.7,10.656000137329102,30.5,50.81316332,47.3,1.394721437
48145,-0.414330512417,33587,0.9,8.2,97,67.4,23.7,9.760479927062988,39.5,52.95594613,41.4,25.07418398
48147,-0.0956161724485,44432,3,8.3,98,70.5,11.6,10.471199989318848,41.1,47.13545522,50.6,7.005181347
48149,-0.207572661763,48711,2.3,2.8,97,67.1,21.6,10.14050006866455,47.4,50.65722952,57.9,7.134479272
48151,NULL,42850,4.8,6.1,100,100,28.6,8.252969741821289,43.6,51.88047398,57.6,3.168469861
48153,NULL,40993,7.6,6.5,95,53.3,59.5,8.67197036743164,38.1,50.7264889,56.3,2.874022034
48155,NULL,34375,0,9.7,100,100,18.8,7.0900797843933105,47.3,51.33735979,48.2,1.035375324
48157,-0.262004826362,86407,8.9,5.6,94,5.5,24.7,13.577099800109863,35.3,50.87511415,59.1,21.08473709
48159,NULL,44000,4,6,97,69.1,14.8,9.284150123596191,43.2,49.50943396,60,4.462264151
48161,-0.392875263815,44072,11.6,5.2,96,66.5,15.8,9.893839836120605,40.9,47.44417883,51.7,16.52001424
48163,-0.41468865542,35681,1.2,7.6,87,22.2,79.3,9.89424991607666,31.5,41.16658262,43.3,3.899815095
48165,NULL,54434,0.8,3.4,97,63,42.4,9.947549819946289,28.9,48.96193772,60.5,1.573313149
48167,-0.855829927684,61744,8.6,8.1,92,6.1,25,12.730500221252441,37.4,50.52898675,51.7,13.45525282
48169,NULL,49479,16.3,2.2,84,22.3,52.4,8.791489601135254,39.6,36.29477671,43.6,6.280574404
48171,1.57292566316,52414,6.4,6.5,92,53.7,23.7,10.19629955291748,50.2,51.60649748,60.2,0.230350689
48173,NULL,81563,16.7,2.6,100,100,38.5,7.235620021820068,41.3,45.04201681,70.6,0
48175,NULL,49702,8.6,6.7,98,100,36.4,8.933799743652344,45.6,51.46119342,58.4,4.703003942
48177,-0.245271706756,41263,2,7.8,91,65.3,51.5,9.943960189819336,37.9,49.79056547,51.2,6.961204747
48179,-0.0410362616389,45179,2.5,5.1,95,19.4,29.2,9.994009971618652,37.7,47.61758377,51.3,4.492556322
48181,0.209480417352,47631,4.1,9.1,93,43.2,13.8,11.805500030517578,40.1,51.26378356,53,5.795449887
48183,-0.0471960187226,46391,6.2,6.5,93,13.4,19.2,11.725700378417969,35.3,51.00866901,47.5,20.29559379
48185,-0.103937564013,46652,2.2,6.7,95,68.9,24.6,10.252699851989746,39.2,46.29270476,46.1,15.60495301
48187,-0.418726012179,62412,6.7,6.9,95,26.2,38.3,12.005800247192383,36.6,50.80345575,55.6,6.835636931
48189,0.556142840495,42303,5.5,8.3,91,23.1,59.7,10.429100036621094,32.4,48.289492,50.8,4.270006959
48191,NULL,33205,0,11.7,97,100,34.2,8.015660285949707,44.5,49.32721713,50.8,7.094801223
48193,NULL,42211,3.9,5.9,93,64.4,13,9.045940399169922,48,50.6242497,54.2,0.780312125
48195,NULL,46181,3.9,2.4,98,40.3,48.3,8.60575008392334,37.2,49.96389892,61.3,0.108303249
48197,NULL,37656,0,11.7,100,100,23.8,8.274359703063965,42.4,51.82716049,52.2,9.209876543
48199,-0.506553256015,52438,3.5,6.5,96,51.5,5.9,10.954400062561035,38.6,50.73259078,58.5,5.871592864
48201,-0.794621525215,53822,8.6,8.2,87,1.2,43.3,15.362799644470215,32.6,50.24737634,47.2,18.91318828
48203,-0.0267539641562,46969,3.7,8.5,93,56.1,13.6,11.10830020904541,36.9,51.09226382,50.8,22.16929716
48205,NULL,65132,14.2,2.4,97,57.3,27.1,8.633910179138184,39.5,38.00689542,56.4,7.962567723
48207,NULL,42645,0,6.1,95,47.6,29.7,8.66784954071045,39.9,45.6,57,3.421276596
48209,0.0977424922135,58878,8.8,7,88,31.7,39.6,12.313300132751465,30.6,50.20127927,46.5,3.451675371
48211,NULL,58281,15.7,3,98,27,34.2,8.249309539794922,34,50.5952381,62.1,0.124007937
48213,-0.287206067364,40299,2.3,9.1,96,60.1,13.3,11.318099975585938,43.2,50.90948298,53.9,6.46912578
48215,-0.236939713286,34952,4.8,10.4,90,5.1,92.4,13.671600341796875,28.6,51.26610924,51.8,0.588259365
48217,-0.00196081005538,40994,3.4,10.2,97,76.3,21.4,10.501099586486816,42.3,51.19764753,54.8,7.203014817
48219,0.401015418104,50485,3.2,6.8,88,39.8,48.7,10.042400360107422,32.6,50.84249084,54.9,3.473389356
48221,0.546219477833,54397,3.4,6.6,94,32.8,12.9,11.01099967956543,46.8,50.68676333,58.6,0.754580014
48223,-0.231422695869,45158,2.8,8.3,95,59.6,17.4,10.513500213623047,39.2,50.58627882,59.3,6.933874514
48225,-0.378901603113,32855,2.1,9,96,73.5,11.5,10.050600051879883,43.9,46.65025269,44.1,25.95136279
48227,0.410325978318,47994,4.8,7,90,20.1,43.1,10.503899574279785,37,43.4485463,45.5,5.705562714
48229,NULL,23350,2.6,7.4,98,100,78,8.475330352783203,38.1,50.14952153,48.7,0.807416268
48231,-0.0625982442159,44898,8.9,11.9,94,56.6,17,11.47719955444336,37.8,50.5535436,50.7,8.536948749
48233,-0.311837497148,47191,1,6.3,95,22.6,24,9.961660385131836,37.2,49.64232013,49.2,2.551601586
48235,NULL,54886,0,7.1,100,100,26.3,7.327779769897461,47,51.96801968,64.5,0.12300123
48237,NULL,45130,1.4,5.5,96,53.2,17.3,9.087380409240723,40.5,44.00579904,54,3.947808632
48239,-0.445807487062,50856,7.6,5.1,98,61.8,34,9.607370376586914,39.6,51.7578125,54.8,7.91015625
48241,-0.299829119048,39176,1.9,13.2,95,78.2,6.9,10.487700462341309,40.5,50.89599732,50.5,16.5829286
48243,NULL,51357,0,5.5,100,100,32.8,7.719570159912109,54.7,49.5179667,62.1,0.131463628
48245,-0.818626593996,42368,6.3,10.2,88,8.4,21.5,12.449000358581543,35.9,48.88895931,43.1,33.50985875
48247,NULL,38013,0,12,96,17.4,92.8,8.565600395202637,37.7,48.2909229,48.4,2.088872009
48249,-0.999055265032,42463,3.4,7,86,40.1,80.4,10.616999626159668,34.2,50.48611783,49.3,0.829544355
48251,-0.0636582357642,58221,5.3,7.7,95,37.9,22,12.05150032043457,36.4,49.94150298,57.8,2.422426456
48253,NULL,42287,0.2,5.6,98,85.1,27.8,9.89430046081543,39.7,36.76587697,43.6,14.20963568
48255,0.0792151939188,44650,2.4,5.2,93,38.4,55.3,9.65822982788086,37.7,40.61408224,42.9,8.868583714
48257,-0.280264843865,61459,3.1,9.3,96,48.8,22.4,11.764599800109863,35.6,50.90413465,55.4,9.453971751
48259,0.610481398372,74320,8.2,4.2,98,58.2,24.4,10.728599548339844,43.3,51.15369682,63.2,0.693327417
48261,NULL,36563,0,0,NULL,100,73.3,6.091310024261475,31.8,49.0530303,47.9,1.704545455
48263,NULL,46842,6.6,1.4,100,100,19.7,6.587550163269043,45.8,48.25174825,56.5,0.233100233
48265,0.338313090194,42930,1,7.8,94,41.1,27.5,10.866800308227539,47.8,51.65083944,52.9,1.736987619
48267,NULL,40000,9.7,9.1,100,44.3,24.9,8.38068962097168,52.8,50.97302079,54,0.022114109
48269,NULL,54583,0,4.8,100,100,15.5,5.624020099639893,48.6,49.31034483,60.4,0
48271,NULL,32473,0,15.4,96,20.5,60.2,8.234029769897461,43.6,45.38632574,59.7,1.44524736
48273,-0.0952616750237,37725,10.6,11,89,18.9,73.4,10.34589958190918,28.1,48.14261714,41.6,4.00721797
48275,NULL,37018,2.3,6.9,99,100,34.9,8.203300476074219,40.6,49.70868644,50.9,7.17690678
48277,-0.789786515753,41130,5.3,7.6,96,47.1,8.1,10.814299583435059,40.5,51.58337357,52.2,12.61065508
48279,NULL,37161,2,8.8,98,57.7,55.9,9.484789848327637,36.2,49.41261261,53.2,4.648648649
48281,NULL,48862,3.3,8.8,99,68.3,19.8,9.963120460510254,41.1,50.83416583,60.1,4.685314685
48283,NULL,35554,1.7,7.2,88,46.4,87.1,8.926779747009277,32.4,44.6360424,47.5,1.201413428
48285,0.520596045599,45780,3.5,6.6,99,81.3,19.2,9.90896987915039,45.1,51.61539253,59.9,7.23325445
48287,-0.385487832695,52452,1.8,5.9,95,69.7,23.9,9.74940013885498,40.1,49.9729193,53.1,12.05392068
48289,-0.239407848853,48763,0.8,6.5,97,100,15,9.756730079650879,45.6,50.11320305,54.6,7.930171592
48291,-0.533996131125,47722,1.3,11.8,91,63.2,26.8,11.365900039672852,36.5,50.75677578,51.1,10.84125308
48293,-0.34990754032,39484,1.5,7.3,95,53.6,22.7,10.065600395202637,38.6,48.01325911,52.7,17.72980324
48295,NULL,61151,1.4,3.9,98,100,34.5,8.118209838867188,35.2,46.60620246,54.9,0.497366881
48297,NULL,44579,3.4,6.2,92,100,40.4,9.406399726867676,42,45.22917022,53.6,3.978531266
48299,NULL,45205,4.1,6.2,96,45.2,10.9,9.982580184936523,55.6,52.44914902,56.8,2.303860523
48301,NULL,65625,0,16.2,NULL,100,16.4,5.0238800048828125,43,31.46067416,30.9,0
48303,0.235502827273,45529,9.8,6.4,91,11.3,35.9,12.635899543762207,30.6,50.58814913,44,7.321436667
48305,NULL,41541,0.7,7.7,96,56.7,47.2,8.678799629211426,38.1,49.53496383,54.4,1.171202205
48307,NULL,40908,1.8,4.7,99,35.3,32.9,8.985569953918457,42.9,51.18253487,55.9,1.309884779
48309,0.185144115011,42544,8.2,6.9,91,23.4,26.7,12.447500228881836,32.9,51.35472244,46.1,14.48916848
48311,NULL,45208,1,11.1,100,100,43,6.618740081787109,42.5,41.48606811,45.1,0
48313,-0.227266192034,40879,1,6.2,98,67.4,23.4,9.576510429382324,34.2,36.59864934,43.5,18.92382543
48315,NULL,34363,7.6,6.2,97,100,4.3,9.203109741210938,48.5,51.90130624,54.4,22.63183358
48317,NULL,52232,0.7,2.5,100,100,47.4,8.657480239868164,32.6,49.84301413,53.6,2.315541601
48319,NULL,45536,0,6.9,98,100,26.1,8.361709594726562,50.1,47.74686038,59.3,0
48321,-0.608195900512,40410,2.7,6.9,93,36.4,42.9,10.506500244140625,37.4,50.62139794,48.9,10.27833165
48323,-0.195060507136,32536,2.6,12.5,92,9.3,95.2,10.976499557495117,30,50.91094749,52.6,0.121817954
48325,-0.256333586496,56338,2.6,7.2,95,61.6,52.4,10.838000297546387,37.9,48.47865432,55.5,2.182476312
48327,NULL,34091,0,6.7,95,100,36.5,7.668089866638184,44.7,48.92840857,60,1.04879161
48329,-0.00511322679551,66966,6.8,3.9,89,12.3,45.3,12.058600425720215,32.5,50.38562167,52.9,6.459589991
48331,-0.254197693755,37183,3.2,9.2,95,56.2,26.9,10.1318998336792,41.3,50.32803018,51.5,8.418074463
48333,NULL,44241,10.5,3.4,63,100,18.4,8.501270294189453,45.2,53.32923581,62.4,0.307314075
48335,NULL,45769,0.4,8,94,36.7,40.2,9.005160331726074,34.8,38.63144218,46.2,10.17756605
48337,0.0518254553225,45897,2.1,6,98,58.9,11.3,9.883079528808594,43.5,50.46504497,58.2,0.209525756
48339,0.0507678627236,68840,6.1,6.7,93,22.7,24.8,13.289400100708008,36.3,50.50346181,56.7,4.401184326
48341,NULL,48149,1.8,3.8,99,16.8,56.3,9.975110054016113,31,48.14631066,56.3,2.674544471
48343,-0.433290164899,39387,1.2,13.1,92,78.4,10,9.420519828796387,43.5,51.36274893,54.5,23.08473253
48345,NULL,34853,0,9.6,80,100,18.3,7.118020057678223,38.3,44.11262799,54.1,1.023890785
48347,-0.0631135721552,39126,5.9,8.5,91,46.5,19.7,11.093000411987305,30,52.30090934,43.9,18.34910137
48349,-0.628464150678,40976,2.4,10.8,95,52.7,28,10.810999870300293,37.8,50.54604456,52.2,14.2512429
48351,NULL,36890,2.9,13.3,93,100,3.7,9.528499603271484,40.7,49.5008029,46.1,21.42009356
48353,-0.625452659076,37342,2.3,8.3,93,32.7,38.1,9.599069595336914,38.2,49.63532688,50.8,4.124121469
48355,-0.158933019131,49368,7.9,7.4,90,6.4,64.2,12.800100326538086,35,50.84767185,45.5,4.127768362
48357,NULL,51115,1.4,6.5,97,13.9,55.4,9.20503044128418,31.6,48.57765978,59.1,0.796510525
48359,NULL,51250,0,9.9,97,100,16.3,7.6643500328063965,33.5,46.61508704,50.8,7.108317215
48361,-0.683328258681,48766,1.7,8.7,91,35.2,8,11.333499908447266,38.5,50.43450935,53.8,8.265951146
48363,-0.019400441293,41370,1.8,8.3,96,50.2,20.2,10.270700454711914,40.9,50.62794349,50.9,2.376195233
48365,-0.08694814657,51794,2.3,5,95,72.7,8.8,10.049699783325195,38.1,51.71273032,52.6,17.72613065
48367,0.159044624053,64979,4.3,7,96,56.1,12.8,11.837699890136719,39.6,49.86642623,57.9,1.690542977
48369,NULL,46308,6.2,4.5,98,60,64.3,9.196649551391602,32.1,48.16278151,57.5,1.610035559
48371,NULL,49421,4.5,3.4,70,39.8,68.8,9.659689903259277,36.3,43.77750845,50.8,5.619697646
48373,-0.503344400498,39412,5.9,11.7,96,77.6,15.5,10.82040023803711,43.2,46.43223988,51.8,11.19173023
48375,0.425149489843,37758,3.4,5.9,90,9,38.7,11.692299842834473,33.1,48.74521724,43.8,9.656460718
48377,NULL,30983,10.9,9.6,92,40.5,83,8.846209526062012,41,50.68859473,58,0.254044658
48379,NULL,46531,1.4,8.3,91,93.2,9.2,9.4058198928833,46.8,49.73607572,55.1,2.320713506
